date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:36	3888/3888	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://www.dejan.works/robots.txt		(from )
15:20:36	4659/4659	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://www.dejan.works/	F:/web/web/www.dejan.works/index.html	(from )
15:20:38	15266/15266	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://dejan.works/img/thumbnail.png	F:/web/web/dejan.works/img/thumbnail.png	(from https://www.dejan.works/)
15:20:39	614/614	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://dejan.works/img/touch-icon-iphone.png	F:/web/web/dejan.works/img/touch-icon-iphone.png	(from https://www.dejan.works/)
15:20:39	706/706	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://dejan.works/img/touch-icon-ipad.png	F:/web/web/dejan.works/img/touch-icon-ipad.png	(from https://www.dejan.works/)
15:20:39	957/957	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://dejan.works/img/touch-icon-iphone-retina.png	F:/web/web/dejan.works/img/touch-icon-iphone-retina.png	(from https://www.dejan.works/)
15:20:40	1167/1167	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://dejan.works/img/touch-icon-ipad-retina.png	F:/web/web/dejan.works/img/touch-icon-ipad-retina.png	(from https://www.dejan.works/)
15:20:40	305/305	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://dejan.works/img/favicon-16x16.png	F:/web/web/dejan.works/img/favicon-16x16.png	(from https://www.dejan.works/)
15:20:40	433/433	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://dejan.works/img/favicon-32x32.png	F:/web/web/dejan.works/img/favicon-32x32.png	(from https://www.dejan.works/)
15:20:41	835/835	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://dejan.works/img/favicon-96x96.png	F:/web/web/dejan.works/img/favicon-96x96.png	(from https://www.dejan.works/)
15:20:42	14926/14926	---M--	200	added ('OK')	text/css	date:Mon,%2007%20Sep%202020%2012:54:42%20GMT	https://www.dejan.works/css/style.css	F:/web/web/www.dejan.works/css/style.css	(from https://www.dejan.works/)
15:20:42	93636/93636	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.8.3/jquery.min.js	F:/web/web/ajax.googleapis.com/ajax/libs/jquery/1.8.3/jquery.min.js	(from https://www.dejan.works/)
15:20:42	6061/6061	---M--	200	added ('OK')	text/html	date:Mon,%2011%20Jan%202021%2016:46:32%20GMT	https://www.dejan.works/about/	F:/web/web/www.dejan.works/about/index.html	(from https://www.dejan.works/)
15:20:43	5322/5322	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202020%2014:24:11%20GMT	https://www.dejan.works/contact/	F:/web/web/www.dejan.works/contact/index.html	(from https://www.dejan.works/)
15:20:43	4237/4237	---M--	200	added ('OK')	text/html	date:Tue,%2012%20Jan%202021%2009:10:20%20GMT	https://www.dejan.works/work/	F:/web/web/www.dejan.works/work/index.html	(from https://www.dejan.works/)
15:20:44	145262/145262	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/fonts/Graphik-Regular.eot	F:/web/web/www.dejan.works/fonts/Graphik-Regular.eot	(from https://www.dejan.works/css/style.css)
15:20:44	47216/47216	---M--	200	added ('OK')	font/woff	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/fonts/Graphik-Regular.woff	F:/web/web/www.dejan.works/fonts/Graphik-Regular.woff	(from https://www.dejan.works/css/style.css)
15:20:45	145262/145262	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/fonts/Graphik-Regular.eot?	F:/web/web/www.dejan.works/fonts/Graphik-Regulard41d.eot	(from https://www.dejan.works/css/style.css)
15:20:46	144968/144968	---M--	200	added ('OK')	font/ttf	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/fonts/Graphik-Regular.ttf	F:/web/web/www.dejan.works/fonts/Graphik-Regular.ttf	(from https://www.dejan.works/css/style.css)
15:20:46	147310/147310	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/fonts/Graphik-Semibold.eot?	F:/web/web/www.dejan.works/fonts/Graphik-Semiboldd41d.eot	(from https://www.dejan.works/css/style.css)
15:20:46	50264/50264	---M--	200	added ('OK')	font/woff	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/fonts/Graphik-Semibold.woff	F:/web/web/www.dejan.works/fonts/Graphik-Semibold.woff	(from https://www.dejan.works/css/style.css)
15:20:46	147310/147310	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/fonts/Graphik-Semibold.eot	F:/web/web/www.dejan.works/fonts/Graphik-Semibold.eot	(from https://www.dejan.works/css/style.css)
15:20:47	147012/147012	---M--	200	added ('OK')	font/ttf	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/fonts/Graphik-Semibold.ttf	F:/web/web/www.dejan.works/fonts/Graphik-Semibold.ttf	(from https://www.dejan.works/css/style.css)
15:20:47	147658/147658	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20Aug%202020%2014:24:11%20GMT	https://www.dejan.works/fonts/Graphik-Medium.eot	F:/web/web/www.dejan.works/fonts/Graphik-Medium.eot	(from https://www.dejan.works/css/style.css)
15:20:47	50232/50232	---M--	200	added ('OK')	font/woff	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/fonts/Graphik-Medium.woff	F:/web/web/www.dejan.works/fonts/Graphik-Medium.woff	(from https://www.dejan.works/css/style.css)
15:20:48	5750/5750	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/img/devices-iphone-notch.png	F:/web/web/www.dejan.works/img/devices-iphone-notch.png	(from https://www.dejan.works/css/style.css)
15:20:49	147658/147658	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20Aug%202020%2014:24:11%20GMT	https://www.dejan.works/fonts/Graphik-Medium.eot?	F:/web/web/www.dejan.works/fonts/Graphik-Mediumd41d.eot	(from https://www.dejan.works/css/style.css)
15:20:49	147368/147368	---M--	200	added ('OK')	font/ttf	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/fonts/Graphik-Medium.ttf	F:/web/web/www.dejan.works/fonts/Graphik-Medium.ttf	(from https://www.dejan.works/css/style.css)
15:20:49	93885/93885	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/img/devices-iphone.png	F:/web/web/www.dejan.works/img/devices-iphone.png	(from https://www.dejan.works/css/style.css)
15:20:49	7770/7770	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:12%20GMT	https://www.dejan.works/img/image-placeholder.png	F:/web/web/www.dejan.works/img/image-placeholder.png	(from https://www.dejan.works/about/)
15:20:50	222/222	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2007%20Jan%202021%2011:09:58%20GMT	https://polyfill.io/v2/polyfill.min.js?features=IntersectionObserver	F:/web/web/polyfill.io/v2/polyfill.minc677.js	(from https://www.dejan.works/about/)
15:20:51	166281/166281	---M--	200	added ('OK')	application/pdf	date:Mon,%2011%20Jan%202021%2017:00:29%20GMT	https://www.dejan.works/files/Dejan_Markovic_CV.pdf	F:/web/web/www.dejan.works/files/Dejan_Markovic_CV.pdf	(from https://www.dejan.works/about/)
15:20:51	466526/466526	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:11%20GMT	https://www.dejan.works/img/DejanHome.png	F:/web/web/www.dejan.works/img/DejanHome.png	(from https://www.dejan.works/css/style.css)
15:20:51	1535/1535	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://www.dejan.works/js/yall.min.js	F:/web/web/www.dejan.works/js/yall.min.js	(from https://www.dejan.works/about/)
15:20:52	30820/30820	---M--	200	added ('OK')	text/html	date:Mon,%2011%20Jan%202021%2014:15:36%20GMT	https://www.dejan.works/work/days/	F:/web/web/www.dejan.works/work/days/index.html	(from https://www.dejan.works/work/)
15:20:52	25718/25718	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202020%2014:25:16%20GMT	https://www.dejan.works/work/invision/	F:/web/web/www.dejan.works/work/invision/index.html	(from https://www.dejan.works/work/)
15:20:52	317583/317583	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2008:47:01%20GMT	https://www.dejan.works/img/Dejan.png	F:/web/web/www.dejan.works/img/Dejan.png	(from https://www.dejan.works/about/)
15:20:53	52/52	---M--	302	error ('Found')	text/plain	date:Sat,%2023%20Jan%202021%2010:20:53%20GMT	https://unpkg.com/aos@next/dist/aos.css	F:/web/web/unpkg.com/aos@next/dist/aos.1e.delayed	(from https://www.dejan.works/contact/)
15:20:53	22449/22449	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://www.dejan.works/work/achievo/	F:/web/web/www.dejan.works/work/achievo/index.html	(from https://www.dejan.works/work/)
15:20:53	15600/15600	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202020%2014:24:49%20GMT	https://www.dejan.works/work/freelance/	F:/web/web/www.dejan.works/work/freelance/index.html	(from https://www.dejan.works/work/)
15:20:53	19528/19528	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Aug%202020%2014:24:39%20GMT	https://www.dejan.works/work/eduplay/	F:/web/web/www.dejan.works/work/eduplay/index.html	(from https://www.dejan.works/work/)
15:20:53	28765/28765	---M-Z	200	added ('OK')	text/css	etag:W/%22705d-miajSdIaS4cfRd/RJKQ/raT5S5g%22	https://unpkg.com/aos@3.0.0-beta.6/dist/aos.css	F:/web/web/unpkg.com/aos@3.0.0-beta.6/dist/aos.css	(from https://www.dejan.works/contact/)
15:20:54	10754/10754	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://www.dejan.works/js/clipboard.min.js	F:/web/web/www.dejan.works/js/clipboard.min.js	(from https://www.dejan.works/contact/)
15:20:54	6825/6825	---M--	200	added ('OK')	application/javascript	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://www.dejan.works/js/readingposition.js	F:/web/web/www.dejan.works/js/readingposition.js	(from https://www.dejan.works/work/days/)
15:20:56	96124/96124	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:34%20GMT	https://www.dejan.works/work/days/img/Days_App_V1_Retention.png	F:/web/web/www.dejan.works/work/days/img/Days_App_V1_Retention.png	(from https://www.dejan.works/work/days/)
15:21:00	269714/269714	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:28%20GMT	https://www.dejan.works/work/days/img/Days_App_AB_Upgrade.png	F:/web/web/www.dejan.works/work/days/img/Days_App_AB_Upgrade.png	(from https://www.dejan.works/work/days/)
15:21:00	3888/3888	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://www.dejan.works/work/days/img/Days_AB_Purchase_Improvement.png	F:/web/web/www.dejan.works/work/days/img/Days_AB_Purchase_Improvement.png	(from https://www.dejan.works/work/days/)
15:21:00	28494/28494	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:27%20GMT	https://www.dejan.works/work/days/img/Days_AB_Upgrade_Experiemnt_Groups.png	F:/web/web/www.dejan.works/work/days/img/Days_AB_Upgrade_Experiemnt_Groups.png	(from https://www.dejan.works/work/days/)
15:21:01	586923/586923	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:41%20GMT	https://www.dejan.works/work/days/img/Days_App_v2.png	F:/web/web/www.dejan.works/work/days/img/Days_App_v2.png	(from https://www.dejan.works/work/days/)
15:21:01	73490/73490	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:30%20GMT	https://www.dejan.works/work/days/img/Days_App_Exclusive_Offer.png	F:/web/web/www.dejan.works/work/days/img/Days_App_Exclusive_Offer.png	(from https://www.dejan.works/work/days/)
15:21:02	3888/3888	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2027%20Aug%202020%2014:24:13%20GMT	https://www.dejan.works/work/days/img/Days_AB_Exclusive_Group.png	F:/web/web/www.dejan.works/work/days/img/Days_AB_Exclusive_Group.png	(from https://www.dejan.works/work/days/)
15:21:02	47621/47621	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:26%20GMT	https://www.dejan.works/work/days/img/Days_AB_Exclusive_Experiment.png	F:/web/web/www.dejan.works/work/days/img/Days_AB_Exclusive_Experiment.png	(from https://www.dejan.works/work/days/)
15:21:02	518087/518087	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:39%20GMT	https://www.dejan.works/work/days/img/Days_App_v1.png	F:/web/web/www.dejan.works/work/days/img/Days_App_v1.png	(from https://www.dejan.works/work/days/)
15:21:04	38210/38210	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:29%20GMT	https://www.dejan.works/work/days/img/Days_App_Demographics.png	F:/web/web/www.dejan.works/work/days/img/Days_App_Demographics.png	(from https://www.dejan.works/work/days/)
15:21:04	51972/51972	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:29%20GMT	https://www.dejan.works/work/days/img/Days_App_Demographics_Location.png	F:/web/web/www.dejan.works/work/days/img/Days_App_Demographics_Location.png	(from https://www.dejan.works/work/days/)
15:21:04	591953/591953	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:41%20GMT	https://www.dejan.works/work/days/img/Days.png	F:/web/web/www.dejan.works/work/days/img/Days.png	(from https://www.dejan.works/work/days/)
15:21:04	25897/25897	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:28%20GMT	https://www.dejan.works/work/days/img/Days_App_Demographics_Gender.png	F:/web/web/www.dejan.works/work/days/img/Days_App_Demographics_Gender.png	(from https://www.dejan.works/work/days/)
15:21:05	363470/363470	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:34%20GMT	https://www.dejan.works/work/days/img/Days_App_App_Store_Images.png	F:/web/web/www.dejan.works/work/days/img/Days_App_App_Store_Images.png	(from https://www.dejan.works/work/days/)
15:21:09	496012/496012	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:48%20GMT	https://www.dejan.works/work/days/video/Days.png	F:/web/web/www.dejan.works/work/days/video/Days.png	(from https://www.dejan.works/work/days/)
15:21:11	406349/406349	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:35%20GMT	https://www.dejan.works/work/days/img/Days_App_Screens_2.png	F:/web/web/www.dejan.works/work/days/img/Days_App_Screens_2.png	(from https://www.dejan.works/work/days/)
15:21:12	523386/523386	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:37%20GMT	https://www.dejan.works/work/days/img/Days_Website.png	F:/web/web/www.dejan.works/work/days/img/Days_Website.png	(from https://www.dejan.works/work/days/)
15:21:13	780138/780138	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:34%20GMT	https://www.dejan.works/work/days/img/Days_App_Screens_1.png	F:/web/web/www.dejan.works/work/days/img/Days_App_Screens_1.png	(from https://www.dejan.works/work/days/)
15:21:14	423170/423170	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jan%202021%2014:15:45%20GMT	https://www.dejan.works/work/days/img/Days_App_Twitter.png	F:/web/web/www.dejan.works/work/days/img/Days_App_Twitter.png	(from https://www.dejan.works/work/days/)
15:21:15	206977/206977	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Jan%202021%2014:15:45%20GMT	https://www.dejan.works/work/days/img/Days_App_Store.png	F:/web/web/www.dejan.works/work/days/img/Days_App_Store.png	(from https://www.dejan.works/work/days/)
15:21:16	141950/141950	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:43%20GMT	https://www.dejan.works/work/days/video/Welcome_To_Days2.png	F:/web/web/www.dejan.works/work/days/video/Welcome_To_Days2.png	(from https://www.dejan.works/work/days/)
15:21:16	5975/5975	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:41%20GMT	https://www.dejan.works/work/days/video/Purchase.png	F:/web/web/www.dejan.works/work/days/video/Purchase.png	(from https://www.dejan.works/work/days/)
15:21:17	2673877/2673877	---M--	200	added ('OK')	video/mp4	date:Thu,%2027%20Aug%202020%2014:25:13%20GMT	https://www.dejan.works/work/days/video/Days.mp4	F:/web/web/www.dejan.works/work/days/video/Days.mp4	(from https://www.dejan.works/work/days/)
15:21:18	124886/124886	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2014:24:30%20GMT	https://www.dejan.works/work/days/img/Days_App_Free_Events.png	F:/web/web/www.dejan.works/work/days/img/Days_App_Free_Events.png	(from https://www.dejan.works/work/days/)
